name,zip,orders,month,delivery_service
Soya Noodles,1060,207,2,competition
Braurestaurant IMLAUER,5020,48,2,competition
Kebap Time,1120,471,2,competition
Kent Restaurant,1140,450,2,competition
Drechsler Wienzeile,1060,117,2,competition
Vittoria,1110,265,2,competition
Pizza Manufaktur,4060,658,2,competition
Safran Vienna,1090,215,2,competition
Napoli Centrale,1030,186,2,competition
Brau32,8010,10,2,competition
Muse,3100,10,2,competition
Ikra Kebap,1200,138,2,competition
Robin Imbiss,6923,55,2,competition
Cemani,2700,281,2,competition
PANIMA,9020,81,2,competition
Restaurant Neuhofen,4501,484,2,competition
Galina Stüble Nenzing,6820,382,2,competition
Burger's Bar,1020,646,2,competition
Haru,1190,747,2,competition
my Indigo Lentia City,4040,38,2,competition
Pizza Service Giovanni,3032,195,2,competition
Pizzeria Chilli Tomato & Getränkeshop,1070,677,2,competition
Dunkin' Donuts,1010,36,2,competition
Sushi Cross,1030,6,2,competition
Pizzeria & Zustelldienst Gepetto,9020,508,2,competition
VIP Watan Food,4020,32,2,competition
Imbiss Kufstein,6330,193,2,competition
Monticelli,4600,850,2,competition
Pizzeria La Corta Wien,1090,32,2,competition
Wok Haus,1020,918,2,competition
Red Hot Chilli Pepper,1090,868,2,competition
Hofbräu zum Lindwurm,9020,693,2,competition
Vis A Vis am Tummelplatz,8010,12,2,competition
L'angolo di Michel,1080,18,2,competition
Oliva Lentia City,4040,285,2,competition
Pizza Mann Nightline,1150,6,2,competition
Restaurant-Pizza Diana,1090,420,2,competition
Pizzeria Don Carlo Ristorante,2353,413,2,competition
Café Restaurant Schott d'Azur,8670,32,2,competition
Pizza Service Adam,1220,90,2,competition
Carbone Pizza,4020,503,2,competition
Torino Pizza Kebap Burger,8010,9,2,competition
Kent Restaurant,1150,520,2,competition
Primusgrill/Hausgrill,1100,548,2,competition
Gaon Koreanisches Restaurant,1070,285,2,competition
Casaantonio e piccolo Gio Grande,5020,436,2,competition
Grenz Bistro,6912,438,2,competition
Hungerhaus,9500,200,2,competition
Bierbaron,8010,8,2,competition
P&P Café-Restaurant Pizzeria,2560,75,2,competition
Cuadro,1050,29,2,competition
Pizzeria Milano Kindberg,8650,111,2,competition
Restaurant Lima56,1040,32,2,competition
Pizza Service Pannonia,2460,467,2,competition
Brandhof,8010,298,2,competition
Turmcafé Enns,4470,83,2,competition
El Coyote,5020,259,2,competition
Restaurant Lale,1010,788,2,competition
Pizza Boy,7000,503,2,competition
Mikado Sushi Style,1180,169,2,competition
Lindt Boutique,6020,10,2,competition
Nur Kebap,3130,391,2,competition
Pizzeria Lordin Kebaphaus,8430,261,2,competition
Ebi 3,1030,34,2,competition
Geidorf Standl,8010,7,2,competition
Fudy Burger Pizza Kebap,4400,38,2,competition
Miniwok,8724,266,2,competition
Raw Energy #fast #fresh #fit #food,2500,299,2,competition
San Marco,8700,1210,2,competition
Eurosnacks Pizza - Kebab - Hot Dogs,1010,9,2,competition
Pizzeria l'amore,1060,7,2,competition
Brandauer's Bierbögen,1190,12,2,competition
City Garten,3830,276,2,competition
Pizza Favori,1100,1778,2,competition
Catch Ramen/Sushi/Bar,1010,100,2,competition
Don Camillo,8101,734,2,competition
Pizzeria Monalisa,8952,115,2,competition
Cool Run Inn,6020,4,2,competition
Pizzeria Candis,1090,36,2,competition
Hollywood Pizza Service,3300,366,2,competition
La Dallo Pizzeria,2700,209,2,competition
Don Camillo Murpark,8041,13,2,competition
Ortweinstandl,8010,8,2,competition
Restaurant Rajput,3100,648,2,competition
Pizzeria La Mia Vita,1050,351,2,competition
Vaca loca,6020,14,2,competition
Favvas Gourmet,1090,131,2,competition
Pizzeria Nosta,6900,391,2,competition
Nihao Salzburg,5020,125,2,competition
Restaurant Kyoto,1010,95,2,competition
Charly's Kebap & Pizza,7000,536,2,competition
Burgerista,8055,16,2,competition
Bio Speisen,1090,126,2,competition
Ristorante Surace Centro,4020,693,2,competition
Koc Kebap,2544,240,2,competition
Asia Ferng,1210,880,2,competition
Pizzeria Andechs,6020,127,2,competition
Ignaz Jahn,1020,164,2,competition
Hao Noodle & Tea,1010,108,2,competition
Imbiss König,5600,424,2,competition
Pizzeria Hausleitner,3150,1755,2,competition
Almas Asia Food,5020,510,2,competition
Café Volkstheater,1070,15,2,competition
Amore,2625,458,2,competition
Pizza Ula,2601,126,2,competition
Loving Hut,1070,54,2,competition
Restaurant Fromme Helene,1080,5,2,competition
Tennis Restaurant Khail,2326,356,2,competition
Il Castello,6330,141,2,competition
Komagene,1160,36,2,competition
Fresh Fries,2700,27,2,competition
dean & david,4020,1682,2,competition
BellaItalia,4400,995,2,competition
Pizzeria Diavolo,1100,373,2,competition
Asia Restaurant Neuwelt,3100,318,2,competition
Mexitalia,4701,221,2,competition
Pizzeria Toscana,5020,689,2,competition
Asia Restaurant Mr. Chen,2333,182,2,competition
Susie's Diner,5020,438,2,competition
Yong Ramen,8010,14,2,competition
Wölfnitz Pizza & Kebap Haus,9061,31,2,competition
ignacio vinos e ibéricos,1010,6,2,competition
Caprese,1150,962,2,competition
Pizzeria Bella Italia 1210 Wien,1210,393,2,competition
Pizzeria Ristorante Fabio,4030,1233,2,competition
Pizzeria Cipriano,3382,125,2,competition
Rosamunde Kebap,8010,285,2,competition
Originale Pizza Italiana Napoletana,6850,344,2,competition
Gürsoy Kebap-Pizza-Pasta,7041,69,2,competition
taste&soul - powered by eatclever,8010,348,2,competition
WASABI,5020,34,2,competition
Aquilino,2282,369,2,competition
Nandos,8010,159,2,competition
Solo Pizza No 15,1080,185,2,competition
Maxima,1040,85,2,competition
HaPoel,6020,274,2,competition
Madonna Pizza-Pasta-Burger,1120,1054,2,competition
Bellys,8010,12,2,competition
Burger Bros,1030,908,2,competition
Restaurant Pizzeria Venezia,2512,28,2,competition
O.Nira Nepali inspired Global Cuisine,5020,335,2,competition
Green Express Mariahilfer,1070,11,2,competition
PI-KE Zustellservice,4020,14,2,competition
Ungerhof,8020,11,2,competition
Pizzeria il Mercato,1020,506,2,competition
The Burger Bar,9020,327,2,competition
Leto,1010,5,2,competition
Pizzeria Sadi Schönkirchen,2241,403,2,competition
Pancho's Cantina,6800,273,2,competition
Sofram,4600,662,2,competition
Bellavista,8720,529,2,competition
Ping Pong Poke,5020,874,2,competition
Kapitano,6900,596,2,competition
Xinyu China Restaurant,2511,1922,2,competition
Flann O'Brien,8010,5,2,competition
Pizza Napoli,2724,23,2,competition
Hai Asia,8041,1679,2,competition
Bambus Garten,2100,560,2,competition
Chillax,1070,9,2,competition
Restaurant Cafe Royal,2500,423,2,competition
Mari's MetchaMatcha,1070,50,2,competition
Wrapstars,1060,63,2,competition
Bio-Frische,1150,1535,2,competition
Nematis Pizza,6020,340,2,competition
CHI Sushi Maki Wok Noodles,1190,339,2,competition
Efe Pizza & Kebap,7035,313,2,competition
Centro sportivo im Sportzentrum Telfs,6410,87,2,competition
BBQ Studio,6850,212,2,competition
Pizza Fontana,1030,568,2,competition
iNoodles,4030,99,2,competition
Landgasthaus Zur Post,8505,157,2,competition
McDonald's®,1070,279,2,competition
Come a Casa,8054,534,2,competition
Som Kitchen,1100,186,2,competition
Caffe MuCO& Bistro,5020,14,2,competition
Restaurant Martinsschlössl,1180,201,2,competition
El Pirata,2410,174,2,competition
Pizzeria Leone,4201,351,2,competition
Pizzeria Amore,2640,429,2,competition
Evergreen Burger,1160,33,2,competition
Ristorante Pizzeria Palladio,8700,360,2,competition
Pizzeria Solo Per Te,6020,16,2,competition
Bologna Express,5600,215,2,competition
dean & david,1200,105,2,competition
Burger King,8010,79,2,competition
Sara Imbiss,1220,515,2,competition
Dumpling Factory,8054,9,2,competition
Titan,1100,6,2,competition
Restaurant Lukic,3150,679,2,competition
Spazio Cafe&Bistro,1070,18,2,competition
Tiroler Kebap Haus,6600,229,2,competition
Salii Pizza und Kebaphaus,8753,430,2,competition
Aming Dim Sum Profi,1050,107,2,competition
Pizzeria Peppino,9020,706,2,competition
Yo! Sushi & More,1140,403,2,competition
Pizzeria Semo,4600,715,2,competition
Cafe Bistro Zakopane,1080,132,2,competition
Pizzeria Mama Rosa,8160,276,2,competition
Pizzeria Naoma,1110,409,2,competition
Pizza Presto,8053,367,2,competition
Mr.Gyros,6020,365,2,competition
Secret Garden,1060,211,2,competition
Casa Italia- Das Original,3331,196,2,competition
Vita Ristorante,3532,104,2,competition
McDonald's®,6020,193,2,competition
Asia Restaurant Ginko,1230,907,2,competition
Natsu Sushi,1010,72,2,competition
L'ORIENT,1020,257,2,competition
Barabar,8041,3,2,competition
Pizzeria Mama Rosa,8580,262,2,competition
Gonzales Pizzeria,4020,376,2,competition
Wood & Stone,2514,1042,2,competition
Da Simone,4400,11,2,competition
Glorious Bastards,4020,10,2,competition
Pizzeria Buon Sapore,1150,297,2,competition
Pan Kee,1120,130,2,competition
Felice,8042,165,2,competition
Curry on Fire,1220,1199,2,competition
Anadolu Backshop,1050,253,2,competition
Patricks Shootout,1020,16,2,competition
Bella Italia,1120,4,2,competition
Mai Thai imbiss 2,7210,103,2,competition
Burger Eck am Jako,8010,13,2,competition
Oishi No.15,1030,131,2,competition
La Famiglia,6065,225,2,competition
Kikko Bā,1040,60,2,competition
All'Angolo,5020,13,2,competition
Sahara,8700,587,2,competition
Mama Pizza Kebap Service,3202,11,2,competition
Der Butcher,2620,793,2,competition
Restaurant Müllerbeisl,1010,17,2,competition
Adabei,8044,16,2,competition
Best Food Grill 4,8020,12,2,competition
Pizza & Kebap Haus Cansu Ela,3133,321,2,competition
Mein's,6020,15,2,competition
da Mario,9020,291,2,competition
Aloha Bowl,1080,184,2,competition
Ali's Imbiss Salzburg,5020,32,2,competition
Wok Weili,1100,794,2,competition
Rice Time,1090,504,2,competition
Pizza Loki,3493,115,2,competition
Burgerista,5020,385,2,competition
Cigkoftem,1100,360,2,competition
Ristorante Pizzeria Jamme Ja,5020,256,2,competition
Santa Maria,2384,102,2,competition
Pizzeria Grado,1030,46,2,competition
Imperial,4400,399,2,competition
"Der Gockel - Schnitzel, Backhendl & Co.",1030,704,2,competition
Inigo,1010,16,2,competition
La Scala 1 Pizzeria Ristorante,1210,448,2,competition
Pure Lounge,6330,10,2,competition
Hollywood Pizza Service,2000,501,2,competition
Kanya & Asiarestaurant,1150,336,2,competition
Pizzeria Gepetto,9300,416,2,competition
Fellini Steak & Grillhouse,8700,1325,2,competition
Villa Italia,5300,783,2,competition
CupCakes,1080,55,2,competition
Zeng's Cooking,1200,30,2,competition
Otto Bauer,1060,7,2,competition
Herberstein,4020,57,2,competition
Schnitzel Master,1030,418,2,competition
Tingting Küche,6900,1224,2,competition
Schnitzel World,1220,133,2,competition
Moc Vietnamese Eatery,1090,541,2,competition
Pizzeria David,8435,1280,2,competition
Pizza Hot and Spicy,5020,143,2,competition
Ristorante Pizzeria Al Pacino,4072,155,2,competition
Sila,4020,317,2,competition
Wiener Schnitzelland,1220,1003,2,competition
Elit Restaurant Pizza & Grill,2230,430,2,competition
Il Mondo Wien,1200,1643,2,competition
Restaurant Asia Haus,9020,90,2,competition
Centimeter II am Spittelberg,1070,216,2,competition
McDonald's®,4020,388,2,competition
Restaurant Casa Romaneasca,1100,6,2,competition
Eissalon De Rocco,1180,10,2,competition
Toscanini Pizzeria,1210,40,2,competition
Lupetto,1070,32,2,competition
Sorrento,4840,558,2,competition
Pizzeria la Sera,5020,175,2,competition
Pizzeria Casanova Gmünd,3950,96,2,competition
Hot Lemon Kitchen,1040,406,2,competition
Kitchen 21,1210,136,2,competition
Aroy Thai,4020,55,2,competition
Radius,4020,381,2,competition
Mr Burger,6020,103,2,competition
Hathi-Indische Spezialitäten,8010,1046,2,competition
Pita Pita,1090,6,2,competition
ChocoTeria,1100,27,2,competition
Wohnzimmer,1030,319,2,competition
Pizza Stella,8052,689,2,competition
Beim Hofmeister,1010,14,2,competition
Blitz Kebap-Pizza & Grill,2514,8,2,competition
Mehl & Salz,4600,373,2,competition
EDO Sushi,1060,33,2,competition
Glorious Bastards,6020,8,2,competition
Al Zaytouna Kitchen,1010,1736,2,competition
McDonald's®,1010,344,2,competition
Aras Kebap,6063,10,2,competition
New Rajmahal Indian Restaurant,1170,447,2,competition
Don Corleone,1140,249,2,competition
Lamm,1100,214,2,competition
Dürüm'ce,4020,55,2,competition
Burger World,6020,332,2,competition
Osaka -Japan Restaurant,8020,450,2,competition
Jamas Griechisches Restaurant,1100,324,2,competition
Pizza Express,4030,573,2,competition
Pizzeria Dalmatia,7210,72,2,competition
Taki Reis - Imbiss,2700,46,2,competition
Pizzeria Colorado,4073,189,2,competition
Haru Sushi Bar 8010,8010,15,2,competition
Bellagio Uni Viertel,8010,583,2,competition
ÖZ Holzofenpizzeria,2434,502,2,competition
Restaurant Cevabdzinica Hodzic,8020,17,2,competition
Has Konya Holzofen,1200,30,2,competition
Pronto,3425,985,2,competition
Sajado Express,1080,82,2,competition
Bangkok Vienna,1060,18,2,competition
Da Sergio,2700,197,2,competition
Restaurant Kristall,1200,449,2,competition
Everest Inn - Innsbruck,6020,205,2,competition
Ciao & Jassu,4020,532,2,competition
Hello Pizza,4050,27,2,competition
Route66 Innsbruck,6020,671,2,competition
Pizza Mann,4050,296,2,competition
Hanedan,4030,55,2,competition
Matador Pizza Döner,6700,443,2,competition
New York - American Bar & Grill,9020,14,2,competition
Pizza Mega,2340,928,2,competition
Finn,1020,207,2,competition
McDonald's®,4020,425,2,competition
I Calabresi,1130,199,2,competition
Yaxiya China Restaurant,6842,201,2,competition
Pizzeria Ristorante Da Vinci Linz,4020,667,2,competition
Pizzeria Napoleon,8700,833,2,competition
Robin's Pasta,1060,52,2,competition
Pasta Bunt,6971,451,2,competition
Auis: Flo + Jo,6020,260,2,competition
Shaker Restaurant,5020,103,2,competition
Campus Cafe,8020,18,2,competition
By Bilen,1200,10,2,competition
TEST Automation Internal Use V2,8888,12,2,competition
7 Hirten,1230,32,2,competition
Power Box,1060,9,2,competition
Babe Asia-Noodle-House,8010,161,2,competition
Pizza Mann,4020,408,2,competition
Schnitzel Kaiser,1130,149,2,competition
Cafe Nemeth,1190,416,2,competition
Couscous,1010,216,2,competition
Pizza La Cata,5020,219,2,competition
Don Camillo,1020,373,2,competition
Pizzeria Leone Vöcklabruck,4840,578,2,competition
La Diva Ristorante,4470,685,2,competition
Sofram,6820,864,2,competition
Restaurant Insieme,6020,89,2,competition
Pizzeria Riva Favorita,1040,877,2,competition
Pizzaservice Rassanti,5061,220,2,competition
Pizzeria Casa Mia,6845,696,2,competition
Peri - Peri Chicken & Burger,8010,177,2,competition
Il Corallo,5020,882,2,competition
Hollywood Pizza Service,1190,134,2,competition
McDonald's®,8020,393,2,competition
Pizzeria Pielach,3203,260,2,competition
La Locanda,6020,233,2,competition
Locanda da Daniela,4794,221,2,competition
Schlägler Stüberl,4020,31,2,competition
Trattoria Napoli,6334,1215,2,competition
Das Columbus,1100,47,2,competition
Östa Konditorei und Cafe,8020,133,2,competition
Omer's,4240,275,2,competition
Pizzeria Venezia Wies,8551,139,2,competition
Tasty Imbiss,6911,1152,2,competition
Ristorante Luca,5071,1187,2,competition
NeKo Sushi Bar,1010,454,2,competition
Subway,4040,181,2,competition
Pizzeria Riva,1090,577,2,competition
Pizzeria Laguna Ristorante,5163,328,2,competition
Asia Restaurant Xu,1220,585,2,competition
Prestige Bar & Restaurant,2544,318,2,competition
Kebap & Pizza Haus,2440,224,2,competition
Pizza Milano,1220,676,2,competition
Toni's pizza,7000,297,2,competition
Akakiko,1090,996,2,competition
Nam Nam Deli,1050,1178,2,competition
Restaurant Schwan,1100,445,2,competition
Pizzeria Restaurant Spencer,6632,8,2,competition
Kebap Saloon,2201,27,2,competition
Herei Pizzeria,1210,32,2,competition
Zeljo,1100,290,2,competition
Fantasy,3100,73,2,competition
Gasthaus Hinterbrühl,5020,1373,2,competition
My Kai,1010,17,2,competition
Pizzeria Lara,3400,130,2,competition
Natsu Sushi,1060,14,2,competition
Ristorante Pizzeria Beccofino,5020,95,2,competition
Döner König,8724,199,2,competition
Yummy,1200,84,2,competition
Das Katzencafé,9020,241,2,competition
Hofkneipe,4020,9,2,competition
Fat Monk,1150,7,2,competition
Agalar Kebap und Pizza,2512,349,2,competition
King Pizzeria,8054,303,2,competition
Bistro El Paso,8940,235,2,competition
Pandana Thai Restaurant,4020,329,2,competition
La Esno Pizzeria & Restaurant,1200,235,2,competition
Chinacy,1010,174,2,competition
Mister Le,5020,272,2,competition
Bosporus Grill,5020,83,2,competition
Orinoco,5020,331,2,competition
Pizzaria The kitchen Saalfelden,5760,52,2,competition
Würstelhaus,4030,151,2,competition
Bullburger,1200,283,2,competition
Orienthouse Minimarkt Imbiss,1110,11,2,competition
Restaurant Bollywood Tandoori,6020,387,2,competition
Pizza Call,6020,730,2,competition
Surya Indisches Restaurant,5020,1600,2,competition
Leichtsinn,5020,234,2,competition
Restaurant Natter,6858,38,2,competition
Pizza Valentinos,4020,345,2,competition
Kumar's Kitchen,1120,601,2,competition
Burger Boutique,9500,499,2,competition
Ristorante Roma,5020,8,2,competition
Mama's Gyros,1200,98,2,competition
McDonald's®,8054,140,2,competition
La Fama,2525,310,2,competition
Stadlauer Grill,1220,88,2,competition
Pizzeria Vesuvio,6240,262,2,competition
A La Turca,5600,52,2,competition
Vän 2,3500,762,2,competition
Gmundner Milano 2,4810,565,2,competition
Pizzeria Fiori,4481,900,2,competition
Tandoori Pizza City,5023,454,2,competition
WICHERS Restaurant 1070 Wien,1070,7,2,competition
Melis Pizzeria Kebaphaus,8570,522,2,competition
mr Quebap,1110,393,2,competition
Pizza Mami,1100,1160,2,competition
Asia Restaurant Yuan,1170,110,2,competition
Harry Pizza,1150,34,2,competition
Arbailo Orientalisches Restaurant,1210,164,2,competition
Yuen Restaurant,5020,606,2,competition
Pizzeria Milano,8431,375,2,competition
Waggon Restaurant,3100,778,2,competition
my Indigo Kongresshaus,5020,8,2,competition
Yes Sir Pizza,5020,835,2,competition
Akakiko,5020,510,2,competition
Pizzeria Trattoria,7210,131,2,competition
Restaurant Fujiya,5020,1013,2,competition
Pizzeria Osteria da Giovanni,1070,207,2,competition
Sultan Kebap,9020,150,2,competition
Pizza Treff,3192,31,2,competition
Zum Schnitzelwirt,9020,439,2,competition
Buddhabowls elena's,1020,217,2,competition
Fresh Bowl,1030,296,2,competition
Restaurant Post,4800,464,2,competition
"Primo Sandwiches, Burger & Waffles",4614,320,2,competition
Le CreBap Restaurant,6020,401,2,competition
